table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),18 to 24 years,,2023-24,38200,10.2
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),18 to 24 years,,2024-25,39461,10.4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),25 to 34 years,,2022-23,90263,24.7
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),25 to 34 years,,2023-24,91122,24.4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),25 to 34 years,,2024-25,92989,24.5
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),35 to 49 years,,2022-23,122074,33.4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),35 to 49 years,,2023-24,126128,33.8
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),35 to 49 years,,2024-25,129779,34.2
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),50 to 64 years,,2022-23,57572,15.8
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),50 to 64 years,,2023-24,59559,16
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),50 to 64 years,,2024-25,60192,15.9
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),65 years and over,,2022-23,25294,6.9
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),65 years and over,,2023-24,25693,6.9
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),65 years and over,,2024-25,25601,6.8
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),Unknown,,2022-23,7908,2.2
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),Unknown,,2023-24,8622,2.3
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Age (group),Unknown,,2024-25,7081,1.9
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),1,,2022-23,229608,62.8
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),1,,2023-24,233741,62.7
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),1,,2024-25,232946,61.4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),2,,2022-23,70869,19.4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),2,,2023-24,71587,19.2
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),2,,2024-25,74268,19.6
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),3,,2022-23,26217,7.2
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),3,,2023-24,26678,7.2
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),3,,2024-25,27984,7.4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),4,,2022-23,13937,3.8
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),4,,2023-24,14406,3.9
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),4,,2024-25,15318,4
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),5 or more,,2022-23,24906,6.8
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),5 or more,,2023-24,26552,7.1
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),5 or more,,2024-25,28748,7.6
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),Total clients,,2022-23,365534,100
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),Total clients,,2023-24,372968,100
1,"Clients, Selected characteristics, Australia, 2022-23 to 2024-25",Australia (all sub-sectors combined),Number of services completed (per client),Total clients,,2024-25,379265,100
