category,unit,breakdown,value
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2022-23,..
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2023-24,..
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2024-25,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2015-16,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2016-17,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2017-18,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2018-19,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2019-20,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2020-21,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2021-22,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2022-23,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2023-24,..
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2024-25,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2015-16,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2016-17,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2017-18,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2018-19,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2019-20,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2020-21,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2021-22,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2022-23,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2023-24,..
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2024-25,..
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2015-16,33680
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2016-17,23184
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2017-18,27911
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2018-19,25442
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2019-20,22364
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2020-21,16542
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,35000
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,31613
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,27758
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,31240
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,100
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,100
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,..
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,..
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,..
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,..
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,..
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,..
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,..
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,..
